,painting_index,img_src,"PAINTING_TITLE",season,episode,num_colors,youtube_src,colors,color_hex,Black_Gesso,Bright_Red,Burnt_Umber,Cadmium_Yellow,Dark_Sienna,Indian_Red,Indian_Yellow,Liquid_Black,Liquid_Clear,Midnight_Black,Phthalo_Blue,Phthalo_Green,Prussian_Blue,Sap_Green,Titanium_White,Van_Dyke_Brown,Yellow_Ochre,Alizarin_Crimson
51,254,https://www.twoinchbrush.com/images/painting254.png,"AUTUMN DAYS",4,12,12,https://www.youtube.com/embed/VAdMkf-AAPM,"['Alizarin Crimson', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Phthalo Green\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
52,255,https://www.twoinchbrush.com/images/painting255.png,"MOUNTAIN CHALLENGE",4,13,10,https://www.youtube.com/embed/o2cjLA_wgIk,"['Alizarin Crimson', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Phthalo Green\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#FFEC00', '#FFB800', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
53,230,https://www.twoinchbrush.com/images/painting230.png,"MOUNTAIN WATERFALL",5,1,11,https://www.youtube.com/embed/DqhzxdkdQS0,"['Alizarin Crimson', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Phthalo Green\r\n', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
54,231,https://www.twoinchbrush.com/images/painting231.png,"TWILIGHT MEADOW",5,2,12,https://www.youtube.com/embed/6evqNlOO7Bw,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Phthalo Green\r\n', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
55,232,https://www.twoinchbrush.com/images/painting232.png,"MOUNTAIN BLOSSOMS",5,3,5,https://www.youtube.com/embed/UVhhStJAJZc,"['Alizarin Crimson', 'Liquid Black', 'Phthalo Blue', 'Phthalo Green\r\n', 'Titanium White']","['#4E1500', '#000000', '#0C0040', '#102E3C', '#FFFFFF']",0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1
56,233,https://www.twoinchbrush.com/images/painting233.png,"WINTER STILLNESS",5,4,7,https://www.youtube.com/embed/qg9c1SqdRko,"['Alizarin Crimson', 'Burnt Umber', 'Indian Yellow', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown']","['#4E1500', '#8A3324', '#FFB800', '#0C0040', '#0A3410', '#FFFFFF', '#221B15']",0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1
57,234,https://www.twoinchbrush.com/images/painting234.png,"QUIET POND",5,5,10,https://www.youtube.com/embed/aiK9xOIJtV8,"['Alizarin Crimson', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
58,235,https://www.twoinchbrush.com/images/painting235.png,"OCEAN SUNRISE",5,6,6,https://www.youtube.com/embed/u0Bz6TNUK1Q,"['Alizarin Crimson', 'Indian Yellow', 'Liquid Black', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown']","['#4E1500', '#FFB800', '#000000', '#021E44', '#FFFFFF', '#221B15']",0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1
59,236,https://www.twoinchbrush.com/images/painting236.png,"BUBBLING BROOK",5,7,10,https://www.youtube.com/embed/LiKCzeqn-kg,"['Alizarin Crimson', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
60,237,https://www.twoinchbrush.com/images/painting237.png,"ARIZONA SPLENDOR",5,8,9,https://www.youtube.com/embed/spFwCh2616s,"['Alizarin Crimson', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
61,238,https://www.twoinchbrush.com/images/painting238.png,"ANATOMY OF A WAVE",5,9,6,https://www.youtube.com/embed/DFQlu6eqrBo,"['Alizarin Crimson', 'Cadmium Yellow', 'Liquid Clear', 'Phthalo Blue', 'Phthalo Green\r\n', 'Titanium White']","['#4E1500', '#FFEC00', '#FFFFFF', '#0C0040', '#102E3C', '#FFFFFF']",0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1
62,239,https://www.twoinchbrush.com/images/painting239.png,"THE WINDMILL",5,10,11,https://www.youtube.com/embed/xj8xsTSkbUk,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Burnt Umber', 'Phthalo Blue', 'Phthalo Green\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#8A3324', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
63,240,https://www.twoinchbrush.com/images/painting240.png,"AUTUMN GLORY",5,11,8,https://www.youtube.com/embed/yTzlm_t0RmY,"['Alizarin Crimson', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown']","['#4E1500', '#8A3324', '#FFEC00', '#FFB800', '#021E44', '#0A3410', '#FFFFFF', '#221B15']",0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1
64,241,https://www.twoinchbrush.com/images/painting241.png,"INDIAN GIRL",5,12,5,https://www.youtube.com/embed/2uXMx8Kjs8I,"['Bright Red', 'Burnt Umber', 'Indian Yellow', 'Prussian Blue', 'Titanium White']","['#DB0000', '#8A3324', '#FFB800', '#021E44', '#FFFFFF']",0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
65,242,https://www.twoinchbrush.com/images/painting242.png,"MEADOW STREAM",5,13,11,https://www.youtube.com/embed/87MMbN1bQCs,"['Alizarin Crimson', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Phthalo Green\r\n', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
66,217,https://www.twoinchbrush.com/images/painting217.png,"BLUE RIVER",6,1,12,https://www.youtube.com/embed/LygUyAb78oY,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
67,218,https://www.twoinchbrush.com/images/painting218.png,"NATURE'S EDGE",6,2,11,https://www.youtube.com/embed/Bcqyzo85A1o,"['Alizarin Crimson', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
68,219,https://www.twoinchbrush.com/images/painting219.png,"MORNING MIST",6,3,10,https://www.youtube.com/embed/wbZreRaE74k,"['Alizarin Crimson', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
69,220,https://www.twoinchbrush.com/images/painting220.png,"WHISPERING STREAM",6,4,11,https://www.youtube.com/embed/QglIjlqsUdU,"['Alizarin Crimson', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
70,221,https://www.twoinchbrush.com/images/painting221.png,"SECLUDED FOREST",6,5,12,https://www.youtube.com/embed/USkduOfwJok,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Phthalo Green\r\n', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
71,222,https://www.twoinchbrush.com/images/painting222.png,"SNOW TRAIL",6,6,8,https://www.youtube.com/embed/n9EsFFtwZnE,"['Alizarin Crimson', 'Burnt Umber', 'Cadmium Yellow', 'Phthalo Blue', 'Phthalo Green\r\n', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#8A3324', '#FFEC00', '#0C0040', '#102E3C', '#FFFFFF', '#221B15', '#C79B00']",0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1
72,223,https://www.twoinchbrush.com/images/painting223.png,"ARCTIC BEAUTY",6,7,11,https://www.youtube.com/embed/UQ-RTZCOQn0,"['Alizarin Crimson', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Phthalo Green\r\n', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
73,224,https://www.twoinchbrush.com/images/painting224.png,"HORIZONS WEST",6,8,7,https://www.youtube.com/embed/m6UM-rN2D6s,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Indian Yellow', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown']","['#4E1500', '#DB0000', '#FFEC00', '#FFB800', '#021E44', '#FFFFFF', '#221B15']",0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1
74,225,https://www.twoinchbrush.com/images/painting225.png,"HIGH CHATEAU",6,9,11,https://www.youtube.com/embed/dafH8ks9Zww,"['Alizarin Crimson', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Phthalo Green\r\n', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
75,226,https://www.twoinchbrush.com/images/painting226.png,"COUNTRY LIFE",6,10,10,https://www.youtube.com/embed/j8Jf7QVKLgQ,"['Alizarin Crimson', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1
76,227,https://www.twoinchbrush.com/images/painting227.png,"WESTERN EXPANSE",6,11,11,https://www.youtube.com/embed/MTInkV5ODjk,"['Alizarin Crimson', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Phthalo Green\r\n', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
77,228,https://www.twoinchbrush.com/images/painting228.png,"MARSHLANDS",6,12,11,https://www.youtube.com/embed/Ugiwi8uizpg,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
78,229,https://www.twoinchbrush.com/images/painting229.png,"BLAZE OF COLOR",6,13,11,https://www.youtube.com/embed/se7wOprxRGs,"['Alizarin Crimson', 'Bright Red', 'Burnt Umber', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Phthalo Green\r\n', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#8A3324', '#FFEC00', '#FFB800', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
79,203,https://www.twoinchbrush.com/images/painting203.png,"WINTER CABIN",7,1,6,https://www.youtube.com/embed/kdlHV6ceI_gw,"['Bright Red', 'Dark Sienna', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#DB0000', '#5F2E1F', '#021E44', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0
80,204,https://www.twoinchbrush.com/images/painting204.png,"SECLUDED LAKE",7,2,12,https://www.youtube.com/embed/2OxSJcFvpoU,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1
81,205,https://www.twoinchbrush.com/images/painting205.png,"EVERGREENS AT SUNSET",7,3,7,https://www.youtube.com/embed/YQPEy3hYGo8,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Sap Green', 'Titanium White']","['#4E1500', '#DB0000', '#FFEC00', '#FFB800', '#000000', '#0A3410', '#FFFFFF']",0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1
82,206,https://www.twoinchbrush.com/images/painting206.png,"MOUNTAIN CABIN",7,4,12,https://www.youtube.com/embed/E3IAMvO8GyM,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1
83,208,https://www.twoinchbrush.com/images/painting208.png,"PORTRAIT OF SALLY",7,5,8,https://www.youtube.com/embed/MHJB0IBnuD4,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Phthalo Blue', 'Titanium White', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#0C0040', '#FFFFFF', '#C79B00']",0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1
84,209,https://www.twoinchbrush.com/images/painting209.png,"MISTY WATERFALL",7,6,11,https://www.youtube.com/embed/530_cVmexiI,"['Alizarin Crimson', 'Bright Red', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1
85,210,https://www.twoinchbrush.com/images/painting210.png,"BARN AT SUNSET",7,7,10,https://www.youtube.com/embed/WT6n0K2zGnA,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1
86,211,https://www.twoinchbrush.com/images/painting211.png,"MOUNTAIN SPLENDOR",7,8,11,https://www.youtube.com/embed/GhOGZMpPUSE,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
87,212,https://www.twoinchbrush.com/images/painting212.png,"LAKE BY MOUNTAIN",7,9,11,https://www.youtube.com/embed/yAiYirlcq7o,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Indian Yellow', 'Phthalo Blue', 'Phthalo Green\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#FFB800', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
88,213,https://www.twoinchbrush.com/images/painting213.png,"MOUNTAIN GLORY",7,10,11,https://www.youtube.com/embed/0M9pwLHRR2c,"['Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0
89,214,https://www.twoinchbrush.com/images/painting214.png,"GREY WINTER",7,11,3,https://www.youtube.com/embed/sS-hNYgDUak,"['Alizarin Crimson', 'Midnight Black\r\n\r\n', 'Titanium White']","['#4E1500', '#000000', '#FFFFFF']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
90,215,https://www.twoinchbrush.com/images/painting215.png,"DOCK SCENE",7,12,9,https://www.youtube.com/embed/4KYxkqlzyqM,"['Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#DB0000', '#FFEC00', '#5F2E1F', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0
91,216,https://www.twoinchbrush.com/images/painting216.png,"DARK WATERFALL",7,13,11,https://www.youtube.com/embed/VqMbL00eZqw,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Liquid Black', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1
92,190,https://www.twoinchbrush.com/images/painting190.png,"MISTY ROLLING HILLS",8,1,10,https://www.youtube.com/embed/cC5ozePVKGI,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1
93,191,https://www.twoinchbrush.com/images/painting191.png,"LAKESIDE CABIN",8,2,12,https://www.youtube.com/embed/CP6_5cQVZvQ,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1
94,192,https://www.twoinchbrush.com/images/painting192.png,"WARM WINTER DAY",8,3,10,https://www.youtube.com/embed/mUJoNLWQ1yI,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1
95,193,https://www.twoinchbrush.com/images/painting193.png,"WATERSIDE WAY",8,4,11,https://www.youtube.com/embed/uj5FE70BcB0,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
96,194,https://www.twoinchbrush.com/images/painting194.png,"HUNTER'S HAVEN",8,5,11,https://www.youtube.com/embed/Da4SPyh1ATM,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
97,195,https://www.twoinchbrush.com/images/painting195.png,"BUBBLING MOUNTAIN BROOK",8,6,11,https://www.youtube.com/embed/U2_SKgM3f4A,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
98,196,https://www.twoinchbrush.com/images/painting196.png,"WINTER HIDEAWAY",8,7,10,https://www.youtube.com/embed/19oz9XHZNzA,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1
99,197,https://www.twoinchbrush.com/images/painting197.png,"FOOT OF THE MOUNTAIN",8,8,13,https://www.youtube.com/embed/cIUBUc_ITBc,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
